Country,Rank,Title,Year,Rated,Released,Runtime,Genre,Director,Actors,Plot,Poster,imdbID,Production,imdbScore,Trailer,Trailer_img
fr,8,Wonder Park,2019,PG,15 Mar 2019,85 min,"Animation, Adventure, Comedy, Family, Fantasy",Dylan Brown,"Sofia Mali, Jennifer Garner, Ken Hudson Campbell, Kenan Thompson",Wonder Park tells the story of an amusement park where the imagination of a wildly creative girl named June comes alive.,https://m.media-amazon.com/images/M/MV5BMjI5MTQ5NzE4Nl5BMl5BanBnXkFtZTgwNTk2MDA5NjM@._V1_SX300.jpg,tt6428676,Paramount Animation,5.7,https://imdb-video.media-imdb.com/vi1064811033/1434659607842-pgv4ql-1549203262611.mp4?Expires=1558064346&Signature=FgGdbDLBzM-I7J6~mT9GC8BwrxA~DYF8xVdePqw34p9f-Bf7YPxOv74Zoh5X3oGH5GQug1p7p2acfa~yuH2tSr3063OG3cLgcZKM6aghaPvQOslCG09nieQoOdxrDmkVgYTPcs3De~5dHBHNz0Q~nrxvLtG0szHMaZb6-n~5C5NKMYb7gqjVw~tRpLsrWOm-eBIW4sO-ewjnEZg-E1nz1rg78vezUDGN~R5HTu5cHutdJ7mYm2XKEodfpiWpAezShUXzZrDnpjCQpf2zDWKJQZX-pdFvAYpqhq6Jo1rzjgLbXEAoLfXkjrPdyTo6SS8UkSW3fEj~CXucP4vrTluf4Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYjI0OTg0NDEtNDdmOS00NDcxLTgxMGItNDQyMzBiNTZjN2U2XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
fr,9,Dumbo,2019,PG,29 Mar 2019,112 min,"Adventure, Family, Fantasy",Tim Burton,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",https://m.media-amazon.com/images/M/MV5BNjMxMDE0MDI1Ml5BMl5BanBnXkFtZTgwMzExNTU3NjM@._V1_SX300.jpg,tt3861390,Walt Disney Pictures,6.6,https://imdb-video.media-imdb.com/vi2482814233/1434659607842-pgv4ql-1553631110064.mp4?Expires=1558064363&Signature=uUa8xWEhXiW68fVMv8rxjvE-2Y-LDMX03YtiU8TEoGsbbi6-ITiM-k~6AwWkH7T9pEkHsB8XD6h1i1ea-Cq8MyTrPk1jnfeAeGzllRueZM~C1PoflMXp6KqVwQLYWGpNVnYTVUHt~RJWwAO2oEird29GdI4Tn6Tmgre8d4OyqkCubsYKf95F5f7yEDKWGMUK22ZZCiEbZPo0yP9BqHnfQiRcV8mn5LMXbEY~zPbTeQGe4-unleQpkpFWhdc1IPrX7mbPRMSqdfB~-saSN8va4qaQR6VxGXt67fmer2WiBDtcV7lXhhePzDlcj-TT8A1mzWZqF~NvGWOKwnHK6dGE2A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYWJlNzJlMmEtNzAzYS00NTVkLTk4YWItMzcyZDQxM2QyYTllXkEyXkFqcGdeQXRzdGFzaWVr._V1_UX477_CR0,0,477,268_AL_.jpg"
fr,10,The Queen's Corgi,2019,PG,03 Apr 2019,85 min,Animation,"Vincent Kesteloot, Ben Stassen","Jack Whitehall, Julie Walters, Tom Courtenay, Jon Culshaw","""The Queen's Corgi"" is about the adventure of Rex, the British monarch's most beloved dog, who loses track of his mistress and stumbles across a clan with dogs of all kinds confronting and ...",https://m.media-amazon.com/images/M/MV5BZmQzNzZkZmEtYzhjMS00Y2RjLWE3MmYtZmU2MjlkMDU2ODRhXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,tt6563576,Belga Productions,5.4,https://imdb-video.media-imdb.com/vi1332853273/1434659607842-pgv4ql-1548872110296.mp4?Expires=1558064374&Signature=UubEJeTtjOmnVYIVl9tkEhA1amuRte~B9ru8PgqHFybgJ~ntHzOsdWEslqr-kpXuaGYFLXPxe3VXs~KNohkzlWvTimgmzKber0Ks-nYUsVKKBcslq9RrxVcSDS18jgT1RV6fZijJII4aPMfnFMtHWrp0qtu-gS4cz5w9s8jTfl7J01HlzmJJ9OVTfaBL5Yuatrr-fGaixlsxkQakz8uCuPo5ov2vsTI61p6rijF0FwODoZZrOgM2sygFCb1km6Ks5vjZnQBSIy2YnqQ7tNSTpSuUWSmeNNIgUb7dhi86M0XKRe3p0C~3QnI3b5AagYbvuo~0f-yWHzF4HmMOA18bPg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BODBiMmZlOGQtZmEyYy00NDk0LWExMTktYzY0ZjU2ZDQ2NmU2XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,1,Pokémon Detective Pikachu,2019,PG,09 May 2019,104 min,"Action, Adventure, Comedy, Family, Mystery, Sci-Fi",Rob Letterman,"Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",https://m.media-amazon.com/images/M/MV5BNDU4Mzc3NzE5NV5BMl5BanBnXkFtZTgwMzE1NzI1NzM@._V1_SX300.jpg,tt5884052,Warner Bros. Pictures,7.0,https://imdb-video.media-imdb.com/vi3254238233/1434659607842-pgv4ql-1556731178145.mp4?Expires=1558067653&Signature=Gj0Ysi~9f6q3d09l7qoEQlEHgdaTZ-UVuzzn0LPPrhLaz~WGieRIEfWchq3e5NVdass3uxV~pjnKmQpPI4DfkibXMS6pr6DtInB0Ns9WTNpYZ18zAgxhrfpAFSk~y5fyroKMDLUg~Ry87JFJcDECUy-qFgfZU~MCGfqxiedD9BtWe3YbXLpaFPobNd~uTB8MuvclDbZrDGrtDxIZuqsNV6jRTT9Yn0Inc8-qjzG8ex6rr5w4ivXObf6Yxd6ySkHvuvVcH79cCXR5s4qcakGbnINXQ6nLy42wqqBitne5NAsuEKYxzHR4jTxBjLHioe-sG7NDVFfg5gOsg8Plt2Zw6Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZTRkNjhmNDQtNTcyZC00YzMwLThkMGMtYmI3MTQ4MTQzNGJiXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,2,Avengers: Endgame,2019,PG-13,26 Apr 2019,181 min,"Action, Adventure, Fantasy, Sci-Fi","Anthony Russo, Joe Russo","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to undo Thanos' actions and restore order to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,tt4154796,Marvel Studios,8.8,https://imdb-video.media-imdb.com/vi2163260441/1434659607842-pgv4ql-1556354704370.mp4?Expires=1558067661&Signature=jXQ3I64sjpkKTST3QzFijAXPlNFtpX-gI18DZQm~uZLczJzHHu9DO~H1uVN9DluD4hOb9ieD2Za8YeXOtwkDopUhGX~ik9VnK4wE3KaJesLOkxEXo7xWggdYOc9oMnDnOPvu2VcVidudqk-dJJPZdwf~ntUn0btd3pmVvmd5UvHUKcgYclZvcT~elVifhTNO9UK2N8Xh22qfn0FSBID83UvTh1U~NWVQy0WNnoWugEYuZC57PRi5qm8JwwhJzMY3z70Fb~MMFuAk~6Lah7uCG1mi7f1KBMhZRlLh75AratVu3-nIoBR7O4xYomilHHzkkh~gdMFi7NUHB9LizvM9OQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BOThlNjdhZmQtNzlkOS00M2VjLWI0ZjUtZDExZDI1MjRhZGFkXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,3,The Hustle,2019,PG-13,10 May 2019,94 min,Comedy,Chris Addison,"Anne Hathaway, Rebel Wilson, Tim Blake Nelson, Alex Sharp","Anne Hathaway and Rebel Wilson star as female scam artists, one low rent and the other high class, who team up to take down the dirty rotten men who have wronged them.",https://m.media-amazon.com/images/M/MV5BMTc3MDcyNzE5N15BMl5BanBnXkFtZTgwNzE2MDE0NzM@._V1_SX300.jpg,tt1298644,MGM,5.1,https://imdb-video.media-imdb.com/vi2275195929/1434659607842-pgv4ql-1555949929197.mp4?Expires=1558067670&Signature=r9fX8PPN8vTD8JVJC0LrG9GeMEn89jcfLUxHYCQnbue4RvvcLnOJtArOPik8xi-YseEcZvqEX1K2Ex9gJ7XPP2BF1-L--r8-UJTRjSP2ue-7SwWpO0NQ4IJ5YwwZCwjigye-tZRCsrWIslJsKAhfURsVLMeCObB5ctj1Pm5ynEBxcr96TfizMr3nymlrnuKAkU38NLQa4Dm5tKcC~7tvwu5~YgszFTSTk0ft5Vt50BZ4tNlTJOvhMiHfWfL9z~NC~19Zm72zxaLYlqRNPbd7S1iloZH~OiWBUKnk4Tld9aw0~wiodiiLOgt3YzkdblXQD4XOMM2ZLbNQiGu2-VrsLA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYzQ0ZmQ4MmEtZjdmNS00ODg0LTlkMjktNDBlNmZlMjc0YmMxXkEyXkFqcGdeQXRzdGFzaWVr._V1_CR0,12,907,510_AL_UX477_CR0,0,477,268_AL_.jpg"
uk,4,Long Shot,2019,R,03 May 2019,125 min,"Comedy, Romance",Jonathan Levine,"Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr.","When Fred Flarsky reunites with his first crush, one of the most influential women in the world, Charlotte Field, he charms her. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.",https://m.media-amazon.com/images/M/MV5BMmE4Mzk0OWQtMDI1OS00NDU3LWI2M2YtNzc1MGMxZGI3ZTE1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,tt2139881,Summit Entertainment,7.2,https://imdb-video.media-imdb.com/vi1734982169/1434659607842-pgv4ql-1550250931085.mp4?Expires=1558067680&Signature=mFfmMxjKXA~8h9eVy9vFBywZlDHFGE-sfgEDsjftM1-VAXDzvvFtprKy8WaT93GBKgETDzboL0-4JFxMkQw~z-4MBheunDzFm~j10pqpK0NvYJbbUI2cgY2f712p-fu5pyejz-~r0P86EhmtkX7YYhOOqqTRXWTw~4xgVTkPp6Rwgln8xCv3ykH0NhLIl6FIeHZ5RfTkUCUo04uhlPFxLiCbH2cwhP2QPeObT5CEVTEjt-im1g2shKqSTQS4EG-WZtZgVbGNt8n200Gw6IpHCiXHU2bH6aQbsWH6foenkrvaG2~GbrA59Gpka79XNJgQiYFktRN06GSPOrvo7XmlTw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BMjNhMmYzMTYtNTRlMi00MDU4LWE5YjYtNDlhODM0YWI0YWZlXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,5,The Curse of La Llorona,2019,R,19 Apr 2019,93 min,"Horror, Mystery, Thriller",Michael Chaves,"Linda Cardellini, Roman Christou, Jaynee-Lynne Kinchen, Raymond Cruz","Ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own small kids are soon drawn into a frightening supernatural realm.",https://m.media-amazon.com/images/M/MV5BMTkxODk1MTM3Nl5BMl5BanBnXkFtZTgwNDUxNzg0NzM@._V1_SX300.jpg,tt4913966,New Line Cinema,5.7,https://imdb-video.media-imdb.com/vi3663903257/1434659607842-pgv4ql-1549906308130.mp4?Expires=1558067706&Signature=g2QuMw7BwCT4s3XxRr5W2AmAjl8OzdtYHRv5d2b02cORMMJCMcr0NDAcDrYfYPS3pDb7Ogl0rHvIy~9mTM3UaZsHxSjpocpZN5oiSgBXsKA-M1qjNqr7MK93h02VnVYs4ZokCj120FE3OwTuQ54-H7SLh-4afNhUyCDYU8XE2lR4D24yTn2xlPwC6Q1KK4lhRtxS-w~IoJlxSPzKPE4gWoHpxz~f2WIJmNilXPn7Shdd6rugYCoWhiHv2Q3Hz-kmAnFh57aW-KtzcjfFEBliPxu6HYn7uD23U0nv-KoxRjSjj4WyRPeeiVN9CgfKOTcZZedOWqIMOtW~g9vu4~N3aQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZjYwZTJiYTktM2E0NC00ZjJjLWFmYmYtYjZmM2ZlOTdjNzI3XkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,6,Dumbo,2019,PG,29 Mar 2019,112 min,"Adventure, Family, Fantasy",Tim Burton,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",https://m.media-amazon.com/images/M/MV5BNjMxMDE0MDI1Ml5BMl5BanBnXkFtZTgwMzExNTU3NjM@._V1_SX300.jpg,tt3861390,Walt Disney Pictures,6.6,https://imdb-video.media-imdb.com/vi2482814233/1434659607842-pgv4ql-1553631110064.mp4?Expires=1558067715&Signature=U8HaxpsyE4rxYjosfzPF3vOufIVHDTn3~fnDq6HTGBwUYTcpoDJKCc9Zt6nM3FXSNGvzg2Ekucs5fFleKhldXDZqLdebNjrllf7FuZb2-SI2NYidVO51TqbbwOkRk2xS6O7HTenw0Ir4J8MzrCjCORvAR-giQcJtA8sd82ftazCKJJgDrmtMKjiL9JVPYL1T52S9L7LKVPfqdWEfM4v4pGC9j9s85KwmfWQm0GoTYvypDUhb0uceV6gX8nKtZ~aS72xEvqZNjzQNfloRPvcwJmwoD3K2yqmEEgl0rizu5h-9T15OqSjptwTACPeEImpLR7ritBiTF0OB5H5SbXSlxg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYWJlNzJlMmEtNzAzYS00NTVkLTk4YWItMzcyZDQxM2QyYTllXkEyXkFqcGdeQXRzdGFzaWVr._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,7,Tolkien,2019,PG-13,10 May 2019,112 min,"Biography, Drama",Dome Karukoski,"Lily Collins, Nicholas Hoult, Patrick Gibson, Pam Ferris","Tolkien explores the formative years of the orphaned author as he finds friendship, love and artistic inspiration among a group of fellow outcasts at school.",https://m.media-amazon.com/images/M/MV5BMjUzNzA1MDczOF5BMl5BanBnXkFtZTgwODY5OTI2NzM@._V1_SX300.jpg,tt3361792,Fox Searchlight Pictures,7.0,https://imdb-video.media-imdb.com/vi3958881305/1434659607842-pgv4ql-1556735556951.mp4?Expires=1558067725&Signature=PqhFdxRyFKUFVnXiR8iMz-kFFhm1~SAnUIiyFLf-mo1Y9syvRUuhc4zWZ7vRE3VPAou5FG0ciM1WVArDtp2xdnARl0bqMC4UWy2XU8vUYnsIQedkfPiE3wnsAZFCsBdBLQvZSeSGHybYhUZzl~y5JYSAuUKfY680qkjWUQukb11xu3Nm8FlJ3ymddOrWU75dAeA~O8CYkcUjbfF7TwnB0WXyd2qYGvUiflfXy~hDkv9my1ua6~CTVczhGx8~8aL-GrNY-4WU5XGsMxPVXOKCpDEAHRF-rwR3JHihI2MpUTBoaJ~hqZY8gpxwe7VFdYTaHBp0hcwA1sppqCUtPJ1QTg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BOGE0ZjczNzYtYjVkMi00YjFiLWI4MmYtZTMxZGU5NmVmOGUyXkEyXkFqcGdeQXZ3ZXNsZXk@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,8,Amazing Grace,2018,G,10 May 2019,89 min,"Documentary, Music","Alan Elliott, Sydney Pollack","Aretha Franklin, Reverand James Cleveland, Southern California Community Choir, C.L. Franklin","A documentary presenting Aretha Franklin with choir at the New Bethel Baptist Church in Watts, Los Angeles in January 1972.",https://m.media-amazon.com/images/M/MV5BODQzNTMyNTY2NF5BMl5BanBnXkFtZTgwNDM5MTg1NzM@._V1_SX300.jpg,tt4935462,NEON,7.7,https://imdb-video.media-imdb.com/vi189053465/1434659607842-pgv4ql-1551893612666.mp4?Expires=1558067734&Signature=nE0RbLe~SCdkJ6IiL2Es1rKlHVMzWhc64ANdXRKu0SG~EmXLRGNMaJNjK75LI4O6-hjiiAn3qLnYxXVihrPxiNztJIxI-QYBdYbqJYv7zqpDUNOKqPIw8p3zWIvgiX3eZ3d2q-xN~QhsjxyYriuQ1EU0A6ZQCJam5G9P4R5fUijPLMlmks0Gxy9MRERItI6K7sR-auaXaazyMVVSMdoPs1-6HiprSKoCz0jzx7KMkIarG4ZUMKBArV24UxzLo49alZ339pCH2lxhEKTny9ZEZ9O3xodCnHvq4XwXL6wXYTnVU52g5o1nkyUtlouJubiz46XIldPVZ1~TE~eeY-3mGA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BOWJlNzVkNzctMzdkYy00MjA0LWE2YjgtOThhNzhlYjdmYjdjXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
uk,9,Met Opera: Dialogues Des Carmelites,2019,G,11 May 2019,210 min,Opera,David Kneuss,"Maria Ewing, Régine Crespin, Jessye Norman","Fathom Events and The Met: Live in HD present a broadcast of Poulenc’s Dialogues des Carmélites, live in select cinemas nationwide on Saturday, May 11. Met Music Director Yannick Nézet-Séguin leads an accomplished ensemble in Poulenc’s devastating modern masterpiece of faith and martyrdom. Isabel Leonard is the young Blanche de La Force, opposite Met legend Karita Mattila as the First Prioress.",http://www.movienewsletters.net/photos/NZL_268708R1.jpg,N/A,John Dexter,7.8,N/A,N/A
uk,10,Wonder Park,2019,PG,15 Mar 2019,85 min,"Animation, Adventure, Comedy, Family, Fantasy",Dylan Brown,"Sofia Mali, Jennifer Garner, Ken Hudson Campbell, Kenan Thompson",Wonder Park tells the story of an amusement park where the imagination of a wildly creative girl named June comes alive.,https://m.media-amazon.com/images/M/MV5BMjI5MTQ5NzE4Nl5BMl5BanBnXkFtZTgwNTk2MDA5NjM@._V1_SX300.jpg,tt6428676,Paramount Animation,5.7,https://imdb-video.media-imdb.com/vi1064811033/1434659607842-pgv4ql-1549203262611.mp4?Expires=1558067744&Signature=Fa~t~z41t2Jf~pAApeyiMY9JGBJnlCzuXIZabFs4RB4x-3nuLIw3YOCQH-IkX2vAIDNrwUwOhQGfNqPsg08VvDWqntt69nERyhdD2kIyLtvsRZAhPWXOcs1GciDeNnGK~frs15RWycEbYqn9Wnmx-h~fGKIzKHA3aiHyrXRFK5wnKN5vDihT6ysC0lGdtBgXvyc9xK3-GO82YJVwhVZ8iuVAimiKRNndQFM3TGrYhtAa-FsIF6iHiA2uc1eESxvrhyyMk4PXP~jTW-hLDZhPzm0WFQlvHMCL1r-nWEAe6HWhg8wNE3rCYyTsqyHRUvMfcHIrgOLO5ZBj3oqrNtptRA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYjI0OTg0NDEtNDdmOS00NDcxLTgxMGItNDQyMzBiNTZjN2U2XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,1,Avengers: Endgame,2019,PG-13,26 Apr 2019,181 min,"Action, Adventure, Fantasy, Sci-Fi","Anthony Russo, Joe Russo","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to undo Thanos' actions and restore order to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,tt4154796,Marvel Studios,8.8,https://imdb-video.media-imdb.com/vi2163260441/1434659607842-pgv4ql-1556354704370.mp4?Expires=1558071052&Signature=LIutTvsu52g2k-1Onp3H1Ovl85SZOh7sHjgtnPKMgeDKumJVwZPp9-Q3GJEKJ6FEZokkLxD4DthXWEJPMb5FoyJWXMTn6V-fciUCMIyJg4FqR0MVQ62893pr9uHZG2bXn-hsj9AnB2cTPP8jXXWs-JBjIhfPPtbrEPgcmx~U6n59KgtAdm2k8LSwKXa-ayuwq3MpI8sDl02zhFgSddY8mw6eWJj6cpfMLlXUsi78i0vL-TPg-xITUKBZOSjFZBOTrgHBfzx8jPG3lh8~JEXrZebpPZ0E9AlL32bvtK105p31sJ7o~4aRIPlZ~j15tEOPjTpXIu08ZNqCYQpbFVWSVw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BOThlNjdhZmQtNzlkOS00M2VjLWI0ZjUtZDExZDI1MjRhZGFkXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,2,Pokémon Detective Pikachu,2019,PG,09 May 2019,104 min,"Action, Adventure, Comedy, Family, Mystery, Sci-Fi",Rob Letterman,"Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",https://m.media-amazon.com/images/M/MV5BNDU4Mzc3NzE5NV5BMl5BanBnXkFtZTgwMzE1NzI1NzM@._V1_SX300.jpg,tt5884052,Warner Bros. Pictures,7.0,https://imdb-video.media-imdb.com/vi3254238233/1434659607842-pgv4ql-1556731178145.mp4?Expires=1558071063&Signature=t-LIS1tpWuisU1XFKZBN5r50-Dx9CCl5ayfigRtouljU4-W7bt0x5yPUqoQ1RsaOU7rbKblNrLxDz-fpOm7Yx5nhltg1LeNrTf167G8wBl30QuA5lC56LMTRleagBfMmPNu42gCuqG47xGB2S~bA4XHOxNclZBbePpSTD4YjoriGd2I1U~3xSabDBnkyxJYTkCbVNGS~7~x2f8zSTCbCQBd5geU1FXx6EhJetUsnvDAD6LYegAcDKSFSuWbeZGFBnxDGhQlDFs3Zump2lega1BV-pljzguwlRf~mCenPRyV8~SAuqeaDQnv6RGauBOB7DaTClbc6~QgxR3Qz8i4P4g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZTRkNjhmNDQtNTcyZC00YzMwLThkMGMtYmI3MTQ4MTQzNGJiXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,3,Pet Sematary,2019,R,05 Apr 2019,101 min,"Horror, Mystery, Thriller","Kevin Kölsch, Dennis Widmyer","Jason Clarke, Amy Seimetz, John Lithgow, Jeté Laurence","Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home.",https://m.media-amazon.com/images/M/MV5BMjUyNjg1ODIwMl5BMl5BanBnXkFtZTgwNjMyOTYzNzM@._V1_SX300.jpg,tt0837563,PPI,6.1,https://imdb-video.media-imdb.com/vi266583321/1434659607842-pgv4ql-1554124832964.mp4?Expires=1558071070&Signature=AqbnbxE8w31rnHbfUTm9ElZnGWyjX2jYRfbrxq7~2-d1Y-hKK~NCcBvDSwhmbtIlBYqtvjy6ZPSEQu-ZlcJllkdwrQLBv3KvbbQ3scjuHOkeWGBH9-75ZtgkF0MDXdJaw5sVxhq2V0HghMWDmSu1aY4A1pEMuUU9ZXfTl9h2FgvFtAyX2dTiev316XCplFyNHByPvpBcLN7KCgS~rxrXGQ-p59hcbp0sVuyTN8u9eZuE857ljAYE-hjJavEjUGbuBnxCQVMC0bYaE2nFmIXIoESE3-NlP6rr6DoNQmkIM9Cem~OrfCAoA1vXR1lE924iJhl8RPi9jet6LpzCYfFdHw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYjUxNGJiY2QtNzc5MC00Mzg5LTk0YTYtZWJlOGJjMzJmODViXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,4,De Pernas pro Ar 3,2019,PG-13,11 Apr 2019,104 min,Comedy,Julia Rezende,"Duda Batista, Bruno Garcia, Ingrid Guimarães, Vincent Mangado","The success of the Sexo Delícia franchise makes Alice (Ingrid Guimarães) ride the world, visit the countries of origin in an endless rush. Without time to dedicate herself to the family, who takes over a house with her husband João Paulo, who takes care of her children Paulinho (Eduardo Mello) and Clarinha (Duda Batista), who is six years old. Tired of all the hustle and bustle, Alice decides, Marion (Denise Weinberg). However, the emergence of Leona (Samya Pascotto), a young competitor, makes her own plans.",https://m.media-amazon.com/images/M/MV5BNTU0ZTliYzctOWFjNS00NTIyLWJjOWMtZjEzYjBkYzg2OTIxXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,tt9214310,Tele Cine,5.2,N/A,N/A
br,5,Breakthrough,2019,PG,17 Apr 2019,116 min,"Biography, Drama",Roxann Dawson,"Topher Grace, Chrissy Metz, Marcel Ruiz, Josh Lucas","When her 14-year-old son drowns in a lake, a faithful mother prays for him to come back from the brink of death and be healed.",https://m.media-amazon.com/images/M/MV5BMTU2ODk2ODEzMV5BMl5BanBnXkFtZTgwMzk1OTk4NjM@._V1_SX300.jpg,tt7083526,20th Century Fox,5.8,https://imdb-video.media-imdb.com/vi2244000281/1434659607842-pgv4ql-1544030874478.mp4?Expires=1558071097&Signature=PvqMxztwy0KcXErU-AlrJ4rc6jBceGyqMcn0wHHfnJazW0ztBu~FnFG~wnCKJLDOeF6frq70uBMllHK4g2GkgjY6N9jjDnNEr-UHlzMf1cLQvyG-UQUYtDBn3q2Fr~0hNBtIsdCsfZBS~UbojXP8nGKUq44Bdg6hT-WZNX0YDVAZ61o5ri7qr3~l8Dvdzsu1L9lfJU2AedmJyhnoEavajxQ~kTiTLDh7jeTcswQrJnetRIFqqNIWd8UApLoPDlOekaz4jNesWhp4PnJTn2W9FWrwDCjdZCq~O2o0FjfxfVVzOU4D4T-p6Xf3p3GlvZdFxa2yK4C~y72fzz3t6hS1sg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZWEyYWY0ZGUtNmRmYy00ZDZhLTk2NmQtZjMxNTU5NGZjMDlmXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
